1.630000000000000000e+02
1.890000000000000000e+02
1.890000000000000000e+02
1.890000000000000000e+02
1.890000000000000000e+02
2.040000000000000000e+02
4.860000000000000000e+02
6.520000000000000000e+02
6.520000000000000000e+02
6.520000000000000000e+02
6.520000000000000000e+02
6.750000000000000000e+02
7.100000000000000000e+02
