3.200000000000000000e+01
4.600000000000000000e+01
6.700000000000000000e+01
7.400000000000000000e+01
1.260000000000000000e+02
1.290000000000000000e+02
1.610000000000000000e+02
1.920000000000000000e+02
2.030000000000000000e+02
2.040000000000000000e+02
2.080000000000000000e+02
2.160000000000000000e+02
2.400000000000000000e+02
2.590000000000000000e+02
2.600000000000000000e+02
2.980000000000000000e+02
3.200000000000000000e+02
3.630000000000000000e+02
3.950000000000000000e+02
4.020000000000000000e+02
4.320000000000000000e+02
4.970000000000000000e+02
5.210000000000000000e+02
5.410000000000000000e+02
6.210000000000000000e+02
7.020000000000000000e+02
7.200000000000000000e+02
7.400000000000000000e+02
7.530000000000000000e+02
7.560000000000000000e+02
7.750000000000000000e+02
